ALENDRONIC ACID (ALENDRONATE SODIUM)	DOM-ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=LvnshF2T0A8=	LvnshF2T0A8=
ALENDRONIC ACID (ALENDRONATE SODIUM)	FOSAMAX		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=AAYBZnVucY8=	AAYBZnVucY8=
ALENDRONIC ACID (ALENDRONATE SODIUM)	FOSAMAX		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=CwXla1wOTxY=	CwXla1wOTxY=
ALENDRONIC ACID (ALENDRONATE SODIUM)	FOSAMAX		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=Elx7Fh4FXlI=	Elx7Fh4FXlI=
ALENDRONIC ACID (ALENDRONATE SODIUM)	FOSAMAX		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=eVG5QI%2F4n9w=	eVG5QI%2F4n9w=
ALENDRONIC ACID (ALENDRONATE SODIUM)	NOVO-ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=CZWcjp%2FnZCI=	CZWcjp%2FnZCI=
ALENDRONIC ACID (ALENDRONATE SODIUM)	NOVO-ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=RWQEyz6SDyM=	RWQEyz6SDyM=
ALENDRONIC ACID (ALENDRONATE SODIUM)	NOVO-ALENDRONATE TABLETS		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=usmTZGn1Lsc=	usmTZGn1Lsc=
ALENDRONIC ACID (ALENDRONATE SODIUM)	PHL-ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=swyJZFkGdxc=	swyJZFkGdxc=
ALENDRONIC ACID (ALENDRONATE SODIUM)	PHL-ALENDRONATE-FC		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=9y6LZ4yQqy0=	9y6LZ4yQqy0=
ALENDRONIC ACID (ALENDRONATE SODIUM)	PMS-ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=PfOB23j0c58=	PfOB23j0c58=
ALENDRONIC ACID (ALENDRONATE SODIUM)	PMS-ALENDRONATE-FC		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=Ozi3qw6dQBM=	Ozi3qw6dQBM=
ALENDRONIC ACID (ALENDRONATE SODIUM)	RATIO ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=0MRngHbD8pA=	0MRngHbD8pA=
ALENDRONIC ACID (ALENDRONATE SODIUM)	SANDOZ ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=4Q7GNxLQGEU=	4Q7GNxLQGEU=
ALENDRONIC ACID (ALENDRONATE SODIUM)	SANDOZ ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=dAZDwZIkpYw=	dAZDwZIkpYw=
ALENDRONIC ACID (ALENDRONATE SODIUM)	SANDOZ ALENDRONATE		-100002088	-2088	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=wefA3xMfTE0=	wefA3xMfTE0=
ALESSE	ETHINYL ESTRADIOL; LEVONORGESTREL	combination			http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020683s004s006s007lbl.pdf	020683s004s006s007lbl
ALEVE	NAPROXEN SODIUM		-100001301	-156391	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020204s021lbl.pdf	020204s021lbl
ALEVE-D SINUS & COLD	NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE	combination			http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21-076_Aleve_prntlbl.pdf	21-076_Aleve_prntlbl
ALFENTANIL (ALFENTANIL HYDROCHLORIDE)	ALFENTANIL INJECTION USP		-100051263	-51263	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=bzINhepqHcQ=	bzINhepqHcQ=
ALFUZOSIN HYDROCHLORIDE	APO-ALFUZOSIN		-100002092	-2092	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=78hXvj5uD54=	78hXvj5uD54=
ALFUZOSIN HYDROCHLORIDE	XATRAL		-100002092	-2092	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=mCFmDrfZMSM=	mCFmDrfZMSM=
ALGLUCOSIDASE ALFA	MYOZYME	not found			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=VzgsDp4oegE=	VzgsDp4oegE=
ALIMTA	PEMETREXED	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/021677lbl.pdf	021677lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/021462lbl.pdf	021462lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/021462ppilbl.pdf	021462ppilbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/021677lbl.pdf	021677lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021462s004lbl.pdf	021462s004lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021462s006lbl.pdf	021462s006lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021462s012lbl.pdf	021462s012lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021462s015lbl.pdf	021462s015lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021462s018s021s022lbl.pdf	021462s018s021s022lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021462s021lbl.pdf	021462s021lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021462s029s030s032lbl.pdf	021462s029s030s032lbl
ALIMTA	PEMETREXED DISODIUM	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021462s033lbl.pdf	021462s033lbl
ALINIA	NITAZOXANIDE		-100041684	-41684	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21498_Alinia_lbl.pdf	21498_Alinia_lbl
ALINIA	NITAZOXANIDE		-100041684	-41684	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21497,21498s001lbl.pdf	21497,21498s001lbl
ALINIA	NITAZOXANIDE		-100041684	-41684	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021498s003lbl.pdf	021498s003lbl
ALINIA	NITAZOXANIDE		-100041684	-41684	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021818lbl.pdf	021818lbl
ALISKIREN (ALISKIREN FUMARATE)	RASILEZ		-105493444	-5493444	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=Xm0NW4oO3s0=	Xm0NW4oO3s0=
ALISKIREN (ALISKIREN FUMARATE)	RASILEZ		-105493444	-5493444	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=oXNxrvYExSY=	oXNxrvYExSY=
ALKERAN	MELPHALAN		-100004053	-460612	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/14691slr024_alkeran_lbl.pdf	14691slr024_alkeran_lbl
ALKERAN	MELPHALAN		-100004053	-460612	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/014691s029lbl.pdf	014691s029lbl
ALKERAN	MELPHALAN		-100004053	-460612	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/014691s030lbl.pdf	014691s030lbl
ALKERAN	MELPHALAN HYDROCHLORIDE		-100004053	-460612	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20207slr007_alkeran_lbl.pdf	20207slr007_alkeran_lbl
ALKERAN	MELPHALAN HYDROCHLORIDE		-100004053	-460612	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020207s016lbl.pdf	020207s016lbl
ALKERAN	MELPHALAN HYDROCHLORIDE		-100004053	-460612	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020207s017lbl.pdf	020207s017lbl
ALLEGRA	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20625lbl.pdf	20625lbl
ALLEGRA	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20786se8-014,20872se8-011,20625se8-012_allegra_lbl.pdf	20786se8-014,20872se8-011,20625se8-012_allegra_lbl
ALLEGRA	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20872se8-003,20625se8-010_allegra_lbl.pdf	20872se8-003,20625se8-010_allegra_lbl
ALLEGRA	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021963lbl.pdf	021963lbl
ALLEGRA	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020872s018,021963s002lbl.pdf	020872s018,021963s002lbl
ALLEGRA ALLERGY	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20872lbl.pdf	20872lbl
ALLEGRA ALLERGY	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20786se8-014,20872se8-011,20625se8-012_allegra_lbl.pdf	20786se8-014,20872se8-011,20625se8-012_allegra_lbl
ALLEGRA ALLERGY	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20872se8-003,20625se8-010_allegra_lbl.pdf	20872se8-003,20625se8-010_allegra_lbl
ALLEGRA ALLERGY	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020872s015lbl.pdf	020872s015lbl
ALLEGRA ALLERGY	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020872s018,021963s002lbl.pdf	020872s018,021963s002lbl
ALLEGRA HIVES	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20872lbl.pdf	20872lbl
ALLEGRA HIVES	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20786se8-014,20872se8-011,20625se8-012_allegra_lbl.pdf	20786se8-014,20872se8-011,20625se8-012_allegra_lbl
ALLEGRA HIVES	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20872se8-003,20625se8-010_allegra_lbl.pdf	20872se8-003,20625se8-010_allegra_lbl
ALLEGRA HIVES	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020872s015lbl.pdf	020872s015lbl
ALLEGRA HIVES	FEXOFENADINE HYDROCHLORIDE		-100003348	-3348	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020872s018,021963s002lbl.pdf	020872s018,021963s002lbl
ALLEGRA-D 12 HOUR ALLERGY AND CONGESTION	FEXOFENADINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE	combination			http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20786se8-014,20872se8-011,20625se8-012_allegra_lbl.pdf	20786se8-014,20872se8-011,20625se8-012_allegra_lbl
ALLEGRA-D 12 HOUR ALLERGY AND CONGESTION	FEXOFENADINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE	combination			http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020786s026lbl.pdf	020786s026lbl
ALLEGRA-D 24 HOUR ALLERGY AND CONGESTION	FEXOFENADINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE	combination			http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21704lbl.pdf	21704lbl
ALLEGRA-D 24 HOUR ALLERGY AND CONGESTION	FEXOFENADINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE	combination			http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021704s007lbl.pdf	021704s007lbl
ALLERNAZE	TRIAMCINOLONE ACETONIDE		-100005544	-31307	http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20120lbl.pdf	20120lbl
ALLERNAZE	TRIAMCINOLONE ACETONIDE		-100005544	-31307	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020120s002lbl.pdf	020120s002lbl
ALLI	ORLISTAT		-100004599	-3034010	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021887lbl.pdf	021887lbl
ALLOPURINOL	ALLOPRIN		-100002094	-2094	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=4tOJwpEhIFs=	4tOJwpEhIFs=
ALLOPURINOL	ALLOPRIN		-100002094	-2094	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=Qx1xbI7IccE=	Qx1xbI7IccE=
ALLOPURINOL	ALLOPRIN		-100002094	-2094	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=zLsCXGdOl3I=	zLsCXGdOl3I=
ALLOPURINOL	ZYLOPRIM 300		-100002094	-2094	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=DTkovKiXNAk=	DTkovKiXNAk=
ALMOTRIPTAN (ALMOTRIPTAN MALATE)	AXERT 12.5MG		-100123606	-123606	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=KkmyU7tcvgU=	KkmyU7tcvgU=
ALMOTRIPTAN (ALMOTRIPTAN MALATE)	AXERT 6.25MG		-100123606	-123606	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=l2nBW0VPJiE=	l2nBW0VPJiE=
ALOCRIL	NEDOCROMIL SODIUM		-100050294	-50294	http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/21009lbl.pdf	21009lbl
ALOCRIL	NEDOCROMIL SODIUM		-100050294	-50294	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021009s003s004lbl.pdf	021009s003s004lbl
ALOCRIL	NEDOCROMIL SODIUM		-100050294	-50294	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021009s010lbl.pdf	021009s010lbl
ALOMIDE	LODOXAMIDE TROMETHAMINE		-100044564	-44564	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20191slr018_alomide_lbl.pdf	20191slr018_alomide_lbl
ALORA	ESTRADIOL		-100000450	-5757	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20655s8lbl.pdf	20655s8lbl
ALORA	ESTRADIOL		-100000450	-5757	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20655slr006_alora_lbl.pdf	20655slr006_alora_lbl
ALORA	ESTRADIOL		-100000450	-5757	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020655s011lbl.pdf	020655s011lbl
ALOXI	PALONOSETRON HYDROCHLORIDE		-100148211	-6337614	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21372_aloxi_lbl.pdf	21372_aloxi_lbl
ALOXI	PALONOSETRON HYDROCHLORIDE		-100148211	-6337614	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021372s002lbl.pdf	021372s002lbl
ALOXI	PALONOSETRON HYDROCHLORIDE		-100148211	-6337614	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021372s005lbl.pdf	021372s005lbl
ALOXI	PALONOSETRON HYDROCHLORIDE		-100148211	-6337614	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021372s006lbl.pdf	021372s006lbl
ALOXI	PALONOSETRON HYDROCHLORIDE		-100148211	-6337614	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021372s008s010lbl.pdf	021372s008s010lbl
ALPHA1-PROTEINASE INHIBITOR (HUMAN)	PROLASTIN	not found			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=p9NvfkHzO64=	p9NvfkHzO64=
ALPHAGAN	BRIMONIDINE TARTRATE		-100002435	-2435	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/21262s6lbl.pdf	21262s6lbl
ALPHAGAN P	BRIMONIDINE TARTRATE		-100002435	-2435	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/21262s6lbl.pdf	21262s6lbl
ALPHAGAN P	BRIMONIDINE TARTRATE		-100002435	-2435	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021770lbl.pdf	021770lbl
ALPHAGAN P	BRIMONIDINE TARTRATE		-100002435	-2435	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021262s018lbl.pdf	021262s018lbl
ALPHAGAN P	BRIMONIDINE TARTRATE		-100002435	-2435	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021262s020,021770s004lbl.pdf	021262s020,021770s004lbl
ALPHAGAN P	BRIMONIDINE TARTRATE		-100002435	-2435	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-262_Alphagan%20P%20Ophthalmic_prntlbl.pdf	21-262_Alphagan%20P%20Ophthalmic_prntlbl
ALPRAZOLAM	ALPRAZOLAM-1		-100002118	-2118	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=30BpUUPIfiU=	30BpUUPIfiU=
ALPRAZOLAM	XANAX TAB 0.25MG		-100002118	-2118	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=UUBu5nPsMlk=	UUBu5nPsMlk=
ALPRAZOLAM	XANAX TAB 0.5MG		-100002118	-2118	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=UXzmRjl6qTc=	UXzmRjl6qTc=
ALPRAZOLAM	XANAX TAB 1MG		-100002118	-2118	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=+JtD9RFvuyQ=	+JtD9RFvuyQ=
ALPRAZOLAM	XANAX TS TAB 2MG		-100002118	-2118	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=FmOX2f1YzB0=	FmOX2f1YzB0=
ALPROSTADIL	CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL	mapping_conflict			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=70f3bx8QueQ=	70f3bx8QueQ=
ALPROSTADIL	MUSE	mapping_conflict			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=HYE%2FLMLhO+U=	HYE%2FLMLhO+U=
ALPROSTADIL	MUSE	mapping_conflict			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=pw6fGoqm5As=	pw6fGoqm5As=
ALPROSTADIL	MUSE	mapping_conflict			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=y3%2F1IC1IJPQ=	y3%2F1IC1IJPQ=
ALPROSTADIL	PROSTIN VR STERILE SOLUTION	mapping_conflict			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=Ia3ph96gzz8=	Ia3ph96gzz8=
ALPROSTADIL;WATER	CAVERJECT STERILE POWDER - KIT 23.2MCG/VIAL	combination			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=I1HbGFSDPQE=	I1HbGFSDPQE=
ALREX	LOTEPREDNOL ETABONATE		-109865442	-9865442	http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20803lbl.pdf	20803lbl
ALSUMA	SUMATRIPTAN SUCCINATE		-100005358	-5358	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022377s000lbl.pdf	022377s000lbl
ALTABAX	RETAPAMULIN	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/022055lbl.pdf	022055lbl
ALTABAX	RETAPAMULIN	mapping_conflict			http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022055s004lbl.pdf	022055s004lbl
ALTACE	RAMIPRIL		-100005038	-5362129	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/022021lbl.pdf	022021lbl
ALTACE	RAMIPRIL		-100005038	-5362129	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022021s006lbl.pdf	022021s006lbl
ALTACE	RAMIPRIL		-100005038	-5362129	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/019901s055lbl.pdf	019901s055lbl
ALTACE	RAMIPRIL		-100005038	-5362129	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019901s058lbl.pdf	019901s058lbl
ALTACE	RAMIPRIL		-100005038	-5362129	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022021s007lbl.pdf	022021s007lbl
ALTACE	RAMIPRIL		-100005038	-5362129	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022021s008lbl.pdf	022021s008lbl
ALTOPREV	LOVASTATIN		-100003962	-53232	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21316lbl.pdf	21316lbl
ALTOPREV	LOVASTATIN		-100003962	-53232	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21316s1lbl.pdf	21316s1lbl
ALTOPREV	LOVASTATIN		-100003962	-53232	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21316slr006_lovastatin_lbl.pdf	21316slr006_lovastatin_lbl
ALTOPREV	LOVASTATIN		-100003962	-53232	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21316s010lbl.pdf	21316s010lbl
ALUMINUM CHLOROHYDRATE;METHYLPREDNISOLONE ACETATE;SULFUR	MEDROL ACNE LOTION	combination			http://205.193.93.51/dpdonline/displayInfo.do?drugCode=ZSIVUhG7gkU=	ZSIVUhG7gkU=
ALVESCO	CICLESONIDE		-100444033	-6918155	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021658lbl.pdf	021658lbl
ALVESCO	CICLESONIDE		-100444033	-6918155	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021658s002lbl.pdf	021658s002lbl
AMANTADINE HYDROCHLORIDE	PHL-AMANTADINE		-100002130	-2130	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=kg7XzgefXiQ=	kg7XzgefXiQ=
AMANTADINE HYDROCHLORIDE	PHL-AMANTADINE SYRUP 10MG/ML		-100002130	-2130	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=LSWAgtwUB0w=	LSWAgtwUB0w=
AMARYL	GLIMEPIRIDE		-100003476	-3476	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020496s015lbl.pdf	020496s015lbl
AMARYL	GLIMEPIRIDE		-100003476	-3476	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020496s016lbl.pdf	020496s016lbl
AMARYL	GLIMEPIRIDE		-100003476	-3476	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020496s018s019lbl.pdf	020496s018s019lbl
AMARYL	GLIMEPIRIDE		-100003476	-3476	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020496s021lbl.pdf	020496s021lbl
AMARYL	GLIMEPIRIDE		-100003476	-3476	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020496s022lbl.pdf	020496s022lbl
AMBIEN	ZOLPIDEM TARTRATE		-100005732	-5732	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/019908s022lbl.pdf	019908s022lbl
AMBIEN	ZOLPIDEM TARTRATE		-100005732	-5732	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/019908s027lbl.pdf	019908s027lbl
AMBIEN	ZOLPIDEM TARTRATE		-100005732	-5732	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/019908s029lbl.pdf	019908s029lbl
AMBIEN CR	ZOLPIDEM TARTRATE		-100005732	-5732	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021774lbl.pdf	021774lbl
AMBIEN CR	ZOLPIDEM TARTRATE		-100005732	-5732	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021774s003s004s005s007s008lbl.pdf	021774s003s004s005s007s008lbl
AMBIEN CR	ZOLPIDEM TARTRATE		-100005732	-5732	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021774s010lbl.pdf	021774s010lbl
AMBISOME	AMPHOTERICIN B		-100001972	-5280965	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/50740slr014_ambisome_lbl.pdf	50740slr014_ambisome_lbl
AMBISOME	AMPHOTERICIN B		-100001972	-5280965	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050740s016lbl.pdf	050740s016lbl
AMBISOME	AMPHOTERICIN B		-100001972	-5280965	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-740S001_AmBisome_prntlbl.pdf	50-740S001_AmBisome_prntlbl
AMBRISENTAN	VOLIBRIS		-100197712	-6918493	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=iJki5f8+T74=	iJki5f8+T74=
AMBRISENTAN	VOLIBRIS		-100197712	-6918493	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=xYY2otVebvc=	xYY2otVebvc=
AMCINONIDE	RATIO-AMCINONIDE CREAM 0.1%		-100002133	-443958	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=2lPm0hJ6MRU=	2lPm0hJ6MRU=
AMCINONIDE	RATIO-AMCINONIDE LOTION 0.1%		-100002133	-443958	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=BHRhKN8T4d8=	BHRhKN8T4d8=
AMCINONIDE	RATIO-AMCINONIDE OINTMENT 0.1%		-100002133	-443958	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=rEIE5WDZNus=	rEIE5WDZNus=
AMCINONIDE	TARO-AMCINONIDE		-100002133	-443958	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=yUgAnddGjgI=	yUgAnddGjgI=
AMERGE	NARATRIPTAN HYDROCHLORIDE		-100004440	-4440	http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20763lbl.pdf	20763lbl
AMERGE	NARATRIPTAN HYDROCHLORIDE		-100004440	-4440	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020763s006lbl.pdf	020763s006lbl
AMEVIVE	ALEFACEPT	not found			http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/125036s044lbl.pdf	125036s044lbl
AMEVIVE	ALEFACEPT	not found			http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/125036s071lbl.pdf	125036s071lbl
AMEVIVE	ALEFACEPT	not found			http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/125036s073lbl.pdf	125036s073lbl
AMEVIVE	ALEFACEPT	not found			http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/125036s100lbl.pdf	125036s100lbl
AMEVIVE	ALEFACEPT	not found			http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/125036s0135lbl.pdf	125036s0135lbl
AMEVIVE	ALEFACEPT	not found			http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/125036s0142lbl.pdf	125036s0142lbl
AMICAR	AMINOCAPROIC ACID		-100000564	-564	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/15197scm036,scf037,scp038,scm039_amicar_lbl.pdf	15197scm036,scf037,scp038,scm039_amicar_lbl
AMICAR	AMINOCAPROIC ACID		-100000564	-564	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/015197s043,015230s035lbl.pdf	015197s043,015230s035lbl
AMICAR	AMINOCAPROIC ACID		-100000564	-564	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/015230s037lbl.pdf	015230s037lbl
